Wavenumber,Intensity
3913.625,57.976171
3913.5,57.95534
3913.375,57.927915
3913.25,57.911984
3913.125,57.922625
3913,57.955108
3912.875,57.994701
3912.75,58.032468
3912.625,58.06385
3912.5,58.083957
3912.375,58.093302
3912.25,58.098662
3912.125,58.102539
3912,58.101111
3911.875,58.09547
3911.75,58.093171
3911.625,58.095964
3911.5,58.097826
3911.375,58.096733
3911.25,58.095808
3911.125,58.092254
3911,58.079585
3910.875,58.062172
3910.75,58.053177
3910.625,58.056619
3910.5,58.064895
3910.375,58.073946
3910.25,58.085796
3910.125,58.096419
3910,58.097364
3909.875,58.09057
3909.75,58.086745
3909.625,58.088705
3909.5,58.091026
3909.375,58.094297
3909.25,58.103272
3909.125,58.112404
3909,58.110977
3908.875,58.102254
3908.75,58.100214
3908.625,58.108295
3908.5,58.117676
3908.375,58.123282
3908.25,58.122765
3908.125,58.104937
3908,58.061985
3907.875,58.008366
3907.75,57.961399
3907.625,57.908337
3907.5,57.821408
3907.375,57.684474
3907.25,57.426204
3907.125,56.800694
3907,55.450988
3906.875,53.263796
3906.75,50.725343
3906.625,48.808766
3906.5,48.319826
3906.375,49.266584
3906.25,50.882783
3906.125,52.309655
3906,53.214074
3905.875,53.77755
3905.75,54.233407
3905.625,54.574156
3905.5,54.591167
3905.375,53.897441
3905.25,51.821498
3905.125,47.650457
3905,41.443855
3904.875,34.702333
3904.75,29.897444
3904.625,28.956717
3904.5,32.021487
3904.375,37.539874
3904.25,43.481704
3904.125,48.456438
3904,52.013455
3903.875,54.276263
3903.75,55.545146
3903.625,56.139873
3903.5,56.328317
3903.375,56.192283
3903.25,55.563901
3903.125,54.202104
3903,52.0252
3902.875,49.072553
3902.75,45.284766
3902.625,40.626287
3902.5,35.676797
3902.375,31.932503
3902.25,31.100553
3902.125,33.795399
3902,38.994934
3901.875,44.806847
3901.75,49.732226
3901.625,53.221189
3901.5,55.383559
3901.375,56.537669
3901.25,57.026796
3901.125,57.165312
3901,57.140914
3900.875,56.990735
3900.75,56.685186
3900.625,56.107178
3900.5,54.851397
3900.375,52.185492
3900.25,47.544477
3900.125,41.307284
3900,35.107142
3899.875,31.132986
3899.75,30.842378
3899.625,34.097146
3899.5,39.405585
3899.375,44.946823
3899.25,49.460919
3899.125,52.475805
3899,54.060492
3898.875,54.574904
3898.75,54.524903
3898.625,54.407647
3898.5,54.533123
3898.375,54.961081
3898.25,55.58987
3898.125,56.275019
3898,56.896021
3897.875,57.382533
3897.75,57.720159
3897.625,57.92705
3897.5,58.027156
3897.375,58.052805
3897.25,58.052122
3897.125,58.065749
3897,58.099034
3896.875,58.13631
3896.75,58.172231
3896.625,58.210914
3896.5,58.246907
3896.375,58.269887
3896.25,58.27944
3896.125,58.275629
3896,58.246321
3895.875,58.18568
3895.75,58.115945
3895.625,58.069574
3895.5,58.052281
3895.375,58.030887
3895.25,57.933499
3895.125,57.646295
3895,57.056679
3894.875,56.176284
3894.75,55.241112
3894.625,54.628162
3894.5,54.609006
3894.375,55.152104
3894.25,55.968789
3894.125,56.735099
3894,57.268194
3893.875,57.520681
3893.75,57.490248
3893.625,57.200024
3893.5,56.756284
3893.375,56.350035
3893.25,56.13488
3893.125,56.09279
3893,56.024549
3892.875,55.690162
3892.75,54.985477
3892.625,53.990506
3892.5,52.749543
3892.375,50.906818
3892.25,47.683451
3892.125,42.592037
3892,36.414328
3891.875,31.311992
3891.75,29.535263
3891.625,31.816485
3891.5,36.953535
3891.375,42.907555
3891.25,48.123582
3891.125,51.99813
3891,54.553236
3890.875,56.062353
3890.75,56.886381
3890.625,57.347797
3890.5,57.622387
3890.375,57.774961
3890.25,57.870143
3890.125,57.973289
3890,58.085233
3889.875,58.170122
3889.75,58.229996
3889.625,58.286103
3889.5,58.320805
3889.375,58.309866
3889.25,58.282194
3889.125,58.278625
3889,58.282979
3888.875,58.261122
3888.75,58.231603
3888.625,58.230494
3888.5,58.243091
3888.375,58.238302
3888.25,58.230386
3888.125,58.236707
3888,58.21821
3887.875,58.131502
3887.75,57.992864
3887.625,57.824985
3887.5,57.596723
3887.375,57.262086
3887.25,56.726409
3887.125,55.656396
3887,53.470791
3886.875,49.761096
3886.75,44.711476
3886.625,38.964828
3886.5,33.216884
3886.375,28.230096
3886.25,25.161248
3886.125,25.291446
3886,29.021585
3885.875,35.254206
3885.75,42.01944
3885.625,47.74246
3885.5,51.856191
3885.375,54.510838
3885.25,56.061935
3885.125,56.866522
3885,57.232672
3884.875,57.342595
3884.75,57.26472
3884.625,57.091239
3884.5,56.964145
3884.375,56.881549
3884.25,56.564653
3884.125,55.667576
3884,54.19121
3883.875,52.655877
3883.75,51.806874
3883.625,52.074516
3883.5,53.277972
3883.375,54.823883
3883.25,56.173716
3883.125,57.118604
3883,57.695799
3882.875,57.991685
3882.75,58.077173
3882.625,58.035151
3882.5,57.941357
3882.375,57.820251
3882.25,57.627022
3882.125,57.196921
3882,56.193631
3881.875,54.295815
3881.75,51.647185
3881.625,49.057683
3881.5,47.447123
3881.375,46.886666
3881.25,46.289649
3881.125,44.276915
3881,40.491851
3880.875,36.121604
3880.75,33.150465
3880.625,33.037919
3880.5,35.896252
3880.375,40.642016
3880.25,45.799321
3880.125,50.25393
3880,53.537862
3879.875,55.679686
3879.75,56.939891
3879.625,57.621321
3879.5,57.977548
3879.375,58.172412
3879.25,58.290781
3879.125,58.377967
3879,58.458508
3878.875,58.531317
3878.75,58.579237
3878.625,58.59743
3878.5,58.598912
3878.375,58.591422
3878.25,58.570361
3878.125,58.539174
3878,58.515878
3877.875,58.510925
3877.75,58.515705
3877.625,58.518335
3877.5,58.513006
3877.375,58.489882
3877.25,58.438946
3877.125,58.373823
3877,58.331981
3876.875,58.337855
3876.75,58.379991
3876.625,58.429308
3876.5,58.461934
3876.375,58.459217
3876.25,58.408636
3876.125,58.312696
3876,58.174795
3875.875,57.973097
3875.75,57.656765
3875.625,57.106613
3875.5,55.998552
3875.375,53.764039
3875.25,49.973832
3875.125,45.0253
3875,40.346868
3874.875,37.581305
3874.75,37.347591
3874.625,38.897191
3874.5,41.009978
3874.375,43.095801
3874.25,45.322386
3874.125,47.925753
3874,50.714844
3873.875,53.247626
3873.75,55.224214
3873.625,56.58838
3873.5,57.417451
3873.375,57.855958
3873.25,58.082251
3873.125,58.217508
3873,58.280543
3872.875,58.271692
3872.75,58.232526
3872.625,58.15092
3872.5,57.862572
3872.375,57.155441
3872.25,56.002862
3872.125,54.673415
3872,53.597735
3871.875,53.097836
3871.75,53.170529
3871.625,53.500699
3871.5,53.674609
3871.375,53.306663
3871.25,51.875538
3871.125,48.598808
3871,42.927755
3870.875,35.478997
3870.75,28.383315
3870.625,24.283876
3870.5,24.659029
3870.375,28.822116
3870.25,34.35096
3870.125,38.503959
3870,39.753156
3869.875,38.577375
3869.75,37.028049
3869.625,37.230066
3869.5,39.929445
3869.375,44.253865
3869.25,48.710468
3869.125,52.289708
3869,54.756538
3868.875,56.295622
3868.75,57.174484
3868.625,57.65048
3868.5,57.931856
3868.375,58.120913
3868.25,58.236321
3868.125,58.298588
3868,58.349002
3867.875,58.404603
3867.75,58.451336
3867.625,58.479901
3867.5,58.491622
3867.375,58.472768
3867.25,58.38528
3867.125,58.174529
3867,57.785257
3866.875,57.209551
3866.75,56.539559
3866.625,55.934621
3866.5,55.475991
3866.375,54.995985
3866.25,53.962646
3866.125,51.543236
3866,47.027958
3865.875,40.629447
3865.75,33.996806
3865.625,29.644122
3865.5,29.32491
3865.375,32.745568
3865.25,37.851203
3865.125,42.445686
3865,45.557821
3864.875,47.536936
3864.75,49.183676
3864.625,50.971107
3864.5,52.85036
3864.375,54.479364
3864.25,55.529621
3864.125,55.913845
3864,55.842291
3863.875,55.68287
3863.75,55.725128
3863.625,56.041612
3863.5,56.504696
3863.375,56.899854
3863.25,57.058658
3863.125,56.944843
3863,56.55898
3862.875,55.654401
3862.75,53.621275
3862.625,49.948916
3862.5,45.069455
3862.375,40.626776
3862.25,38.589112
3862.125,39.819832
3862,43.518217
3861.875,47.995487
3861.75,51.904706
3861.625,54.744536
3861.5,56.577204
3861.375,57.623957
3861.25,58.142871
3861.125,58.396374
3861,58.551937
3860.875,58.648989
3860.75,58.696836
3860.625,58.73773
3860.5,58.789574
3860.375,58.812423
3860.25,58.777719
3860.125,58.71368
3860,58.652259
3859.875,58.591505
3859.75,58.53836
3859.625,58.529268
3859.5,58.574529
3859.375,58.631067
3859.25,58.656685
3859.125,58.646427
3859,58.598612
3858.875,58.49849
3858.75,58.354126
3858.625,58.184294
3858.5,57.92269
3858.375,57.354712
3858.25,56.174322
3858.125,54.150013
3858,51.361028
3857.875,48.402265
3857.75,46.272247
3857.625,45.816362
3857.5,47.11829
3857.375,49.473418
3857.25,51.976371
3857.125,54.079647
3857,55.636666
3856.875,56.659742
3856.75,57.212892
3856.625,57.425859
3856.5,57.429445
3856.375,57.265841
3856.25,56.925319
3856.125,56.41584
3856,55.721155
3855.875,54.732342
3855.75,53.249266
3855.625,50.939902
3855.5,47.256299
